source_workbook,sheet,topic,section,period_type,period,variable,variable_slug,measure,value,unit
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2013-14,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.157217519668812,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2013-14,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,2.368970757373413,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2013-14,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,9.265130859115725,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2013-14,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,92.31245380451321,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2014-15,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,77.02865489906881,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2014-15,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.3053728471731314,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2014-15,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,1.8828330884986464,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2014-15,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,9.342075692964348,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2014-15,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,91.55893652770493,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2015-16,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,79.50654541858074,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2015-16,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.387996276974785,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2015-16,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,1.9008873211772952,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2015-16,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,9.524449711771087,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2015-16,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,94.31987872850391,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2016-17,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,79.84996451802739,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2016-17,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.5193504168455867,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2016-17,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,1.9722095292300175,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2016-17,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,9.425496349875791,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2016-17,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,94.76702081397877,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2017-18,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,82.93677721046464,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2017-18,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.5989226788748634,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2017-18,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,2.0725445604851034,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2017-18,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,8.890106782060197,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2017-18,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,97.4983512318848,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2018-19,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,82.74063033914513,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2018-19,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.598985602745515,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2018-19,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,2.2248766799796917,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2018-19,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,8.359613402259809,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2018-19,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,96.92410602413014,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2019-20,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,80.61270367867155,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2019-20,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.5515490203054245,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2019-20,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,2.043297687306535,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2019-20,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,6.557905130700557,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2019-20,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,92.76545551698408,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2020-21,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,80.07257771189937,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2020-21,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.6767673793889206,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2020-21,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,1.7923587765213982,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2020-21,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,4.334092784332052,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2020-21,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,89.87579665214174,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2021-22,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,79.62333755560032,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2021-22,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.6520117071697427,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2021-22,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,1.8451397112457286,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2021-22,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,5.70991829160315,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2021-22,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,90.83040726561893,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2022-23,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,84.10731964382522,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2022-23,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.689826055522236,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2022-23,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,1.998867701957263,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2022-23,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,8.91615933374831,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2022-23,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,98.71217273505303,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2023-24,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,85.33518723207473,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2023-24,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.721757641723913,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2023-24,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,2.0812646038337754,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2023-24,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,9.522160303448707,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2023-24,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,100.66036978108113,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2024-25,Road vehicles (including off-road vehicles such as trail bikes),road_vehicles_including_off_road_vehicles_such_as_trail_bikes,direct_ghg_emissions,85.50020798124834,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2024-25,Rail (excluding electricity generation),rail_excluding_electricity_generation,direct_ghg_emissions,3.785917082247783,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2024-25,Domestic maritime (including small craft),domestic_maritime_including_small_craft,direct_ghg_emissions,2.086920061792498,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2024-25,Domestic aviation (including general aviation),domestic_aviation_including_general_aviation,direct_ghg_emissions,9.81945542252128,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.3,transport_direct_ghg_by_mode,,financial_year,2024-25,Total civil domestic (including off-road recreational vehicles),total_civil_domestic_including_off_road_recreational_vehicles,direct_ghg_emissions,101.19250054780989,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1989-90,Cars,cars,direct_ghg_emissions,35.428015759754786,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1989-90,Light commercial vehicles,light_commercial_vehicles,direct_ghg_emissions,7.748590909317886,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1989-90,Articulated trucks,articulated_trucks,direct_ghg_emissions,5.684568573863154,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1989-90,Rigid and other trucks,rigid_and_other_trucks,direct_ghg_emissions,5.142324611095839,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1989-90,Buses,buses,direct_ghg_emissions,1.2763834007368486,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1989-90,Motor cycles,motor_cycles,direct_ghg_emissions,0.25612849008462835,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1989-90,Total road,total_road,direct_ghg_emissions,55.53601174485314,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1990-91,Cars,cars,direct_ghg_emissions,35.33849422377381,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1990-91,Light commercial vehicles,light_commercial_vehicles,direct_ghg_emissions,7.488340647676661,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1990-91,Articulated trucks,articulated_trucks,direct_ghg_emissions,5.600778807190176,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1990-91,Rigid and other trucks,rigid_and_other_trucks,direct_ghg_emissions,4.59894147579418,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1990-91,Buses,buses,direct_ghg_emissions,1.2345838568218972,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1990-91,Motor cycles,motor_cycles,direct_ghg_emissions,0.2305291354757076,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1990-91,Total road,total_road,direct_ghg_emissions,54.49166814673242,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1991-92,Cars,cars,direct_ghg_emissions,35.98537327310993,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1991-92,Light commercial vehicles,light_commercial_vehicles,direct_ghg_emissions,7.712749143339383,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1991-92,Articulated trucks,articulated_trucks,direct_ghg_emissions,5.64994671460127,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1991-92,Rigid and other trucks,rigid_and_other_trucks,direct_ghg_emissions,4.430282200762833,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1991-92,Buses,buses,direct_ghg_emissions,1.1920255217856646,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1991-92,Motor cycles,motor_cycles,direct_ghg_emissions,0.23024105112374532,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1991-92,Total road,total_road,direct_ghg_emissions,55.20061790472282,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1992-93,Cars,cars,direct_ghg_emissions,37.14987713671481,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1992-93,Light commercial vehicles,light_commercial_vehicles,direct_ghg_emissions,7.942144239367924,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1992-93,Articulated trucks,articulated_trucks,direct_ghg_emissions,6.070465575383474,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1992-93,Rigid and other trucks,rigid_and_other_trucks,direct_ghg_emissions,4.368349830282224,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1992-93,Buses,buses,direct_ghg_emissions,1.1831667008561038,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1992-93,Motor cycles,motor_cycles,direct_ghg_emissions,0.23056212620641336,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1992-93,Total road,total_road,direct_ghg_emissions,56.944565608810954,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1993-94,Cars,cars,direct_ghg_emissions,38.115577364524725,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1993-94,Light commercial vehicles,light_commercial_vehicles,direct_ghg_emissions,8.179748096878585,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1993-94,Articulated trucks,articulated_trucks,direct_ghg_emissions,6.251974830440715,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1993-94,Rigid and other trucks,rigid_and_other_trucks,direct_ghg_emissions,4.520641270828912,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1993-94,Buses,buses,direct_ghg_emissions,1.2151249703171652,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1993-94,Motor cycles,motor_cycles,direct_ghg_emissions,0.22714278278831287,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1993-94,Total road,total_road,direct_ghg_emissions,58.51020931577841,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1994-95,Cars,cars,direct_ghg_emissions,39.19865657397941,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1994-95,Light commercial vehicles,light_commercial_vehicles,direct_ghg_emissions,8.660178898385412,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1994-95,Articulated trucks,articulated_trucks,direct_ghg_emissions,6.727732264541961,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1994-95,Rigid and other trucks,rigid_and_other_trucks,direct_ghg_emissions,4.762708538601594,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1994-95,Buses,buses,direct_ghg_emissions,1.2387443463457257,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1994-95,Motor cycles,motor_cycles,direct_ghg_emissions,0.22486619167061891,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1994-95,Total road,total_road,direct_ghg_emissions,60.81288681352473,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1995-96,Cars,cars,direct_ghg_emissions,39.69499556021059,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1995-96,Light commercial vehicles,light_commercial_vehicles,direct_ghg_emissions,8.968591998508135,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1995-96,Articulated trucks,articulated_trucks,direct_ghg_emissions,7.07562984308664,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1995-96,Rigid and other trucks,rigid_and_other_trucks,direct_ghg_emissions,5.040942459897165,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1995-96,Buses,buses,direct_ghg_emissions,1.2756376029900982,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1995-96,Motor cycles,motor_cycles,direct_ghg_emissions,0.21774491924709807,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1995-96,Total road,total_road,direct_ghg_emissions,62.27354238393973,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1996-97,Cars,cars,direct_ghg_emissions,39.932954173557555,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1996-97,Light commercial vehicles,light_commercial_vehicles,direct_ghg_emissions,9.067845904401173,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1996-97,Articulated trucks,articulated_trucks,direct_ghg_emissions,7.388888469911583,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1996-97,Rigid and other trucks,rigid_and_other_trucks,direct_ghg_emissions,5.425834121956922,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1996-97,Buses,buses,direct_ghg_emissions,1.2779980043090575,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1996-97,Motor cycles,motor_cycles,direct_ghg_emissions,0.2169686512336609,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1996-97,Total road,total_road,direct_ghg_emissions,63.31048932536995,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.4,road_direct_ghg_by_vehicle_type,,financial_year,1997-98,Cars,cars,direct_ghg_emissions,40.16240545485563,Mt CO2-e
