source_workbook,release_year,table,vehicle_type,year,jurisdiction,average_age_years
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2022,WA,11.87
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2022,TAS,12.97
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2022,NT,10.35
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2022,ACT,9.89
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2022,AUS,11.03
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2023,NSW,10.44
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2023,VIC,11.05
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2023,QLD,11.49
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2023,SA,12.7
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2023,WA,12.11
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2023,TAS,13.21
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2023,NT,10.47
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2023,ACT,10.21
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2023,AUS,11.25
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2024,NSW,10.6
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2024,VIC,11.2
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2024,QLD,11.63
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2024,SA,12.86
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2024,WA,12.27
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2024,TAS,13.47
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2024,NT,10.62
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2024,ACT,10.44
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 3,Total motor vehicles,2024,AUS,11.4
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2021,NSW,9.77
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2021,VIC,10.3
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2021,QLD,10.78
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2021,SA,12.14
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2021,WA,11.19
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2021,TAS,12.25
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2021,NT,9.98
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2021,ACT,9.51
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2021,AUS,10.5
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2022,NSW,10.03
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2022,VIC,10.57
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2022,QLD,10.99
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2022,SA,12.37
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2022,WA,11.41
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2022,TAS,12.43
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2022,NT,10.12
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2022,ACT,9.8
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Passenger vehicles,2022,AUS,10.75
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2021,NSW,15.47
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2021,VIC,16.33
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2021,QLD,16.97
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2021,SA,16.99
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2021,WA,22.45
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2021,TAS,22.48
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2021,NT,17.18
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2021,ACT,17.53
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2021,AUS,16.79
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2022,NSW,15.5
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2022,VIC,16.41
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2022,QLD,17.12
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2022,SA,17.35
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2022,WA,22.55
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2022,TAS,22.54
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2022,NT,17.0
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2022,ACT,17.52
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Campervans,2022,AUS,16.87
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2021,NSW,10.17
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2021,VIC,11.0
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2021,QLD,11.2
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2021,SA,11.91
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2021,WA,11.74
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2021,TAS,13.46
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2021,NT,10.1
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2021,ACT,9.52
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2021,AUS,11.03
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2022,NSW,10.3
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2022,VIC,11.08
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2022,QLD,11.34
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2022,SA,11.98
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2022,WA,11.79
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2022,TAS,13.53
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2022,NT,10.23
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2022,ACT,9.73
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light commercial vehicles,2022,AUS,11.14
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2021,NSW,10.17
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2021,VIC,9.58
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2021,QLD,11.87
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2021,SA,10.94
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2021,WA,11.32
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2021,TAS,14.02
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2021,NT,12.79
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2021,ACT,8.69
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2021,AUS,10.66
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2022,NSW,10.17
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2022,VIC,9.68
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2022,QLD,11.79
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2022,SA,10.94
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2022,WA,11.41
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2022,TAS,13.97
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2022,NT,12.8
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2022,ACT,8.78
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Light rigid trucks,2022,AUS,10.68
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2021,NSW,14.69
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2021,VIC,16.6
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2021,QLD,15.37
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2021,SA,18.95
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2021,WA,18.39
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2021,TAS,18.23
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2021,NT,14.43
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2021,ACT,11.69
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2021,AUS,16.24
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2022,NSW,14.85
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2022,VIC,16.58
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2022,QLD,15.42
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2022,SA,18.79
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2022,WA,18.57
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2022,TAS,18.39
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2022,NT,14.63
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2022,ACT,11.65
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Heavy rigid trucks,2022,AUS,16.31
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2021,NSW,11.85
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2021,VIC,12.46
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2021,QLD,12.05
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2021,SA,12.82
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2021,WA,13.48
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2021,TAS,11.73
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2021,NT,13.26
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2021,ACT,11.31
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2021,AUS,12.41
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2022,NSW,12.0
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2022,VIC,12.52
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2022,QLD,12.18
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2022,SA,13.03
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2022,WA,13.53
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2022,TAS,12.05
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2022,NT,13.32
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2022,ACT,11.74
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Articulated trucks,2022,AUS,12.52
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2021,NSW,11.96
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2021,VIC,14.05
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2021,QLD,12.8
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2021,SA,12.95
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2021,WA,14.92
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2021,TAS,15.67
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2021,NT,13.15
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2021,ACT,10.66
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2021,AUS,13.52
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2022,NSW,12.39
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2022,VIC,14.21
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2022,QLD,13.0
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2022,SA,12.52
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2022,WA,15.02
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2022,TAS,15.71
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2022,NT,13.82
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2022,ACT,11.36
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Non-freight-carrying vehicles,2022,AUS,13.67
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2021,NSW,11.26
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2021,VIC,12.09
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2021,QLD,11.75
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2021,SA,12.74
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2021,WA,11.73
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2021,TAS,14.57
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2021,NT,10.01
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2021,ACT,10.31
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2021,AUS,11.77
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2022,NSW,11.52
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2022,VIC,12.34
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2022,QLD,11.98
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2022,SA,12.96
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2022,WA,11.82
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2022,TAS,14.63
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2022,NT,10.03
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2022,ACT,10.94
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Buses,2022,AUS,11.98
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2021,NSW,10.12
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2021,VIC,11.29
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2021,QLD,12.37
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2021,SA,13.16
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2021,WA,14.3
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2021,TAS,12.48
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2021,NT,9.86
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2021,ACT,11.55
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2021,AUS,11.76
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2022,NSW,10.27
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2022,VIC,11.48
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2022,QLD,12.63
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2022,SA,13.4
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2022,WA,14.74
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2022,TAS,12.74
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2022,NT,10.05
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2022,ACT,11.58
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Motorcycles,2022,AUS,11.98
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2021,NSW,9.98
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2021,VIC,10.6
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2021,QLD,11.1
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2021,SA,12.27
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2021,WA,11.68
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2021,TAS,12.81
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2021,NT,10.21
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2021,ACT,9.63
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2021,AUS,10.81
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2022,NSW,10.22
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2022,VIC,10.84
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2022,QLD,11.29
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2022,SA,12.46
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2022,WA,11.87
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2022,TAS,12.97
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2022,NT,10.35
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2022,ACT,9.89
BITRE-Road-Vehicles-Australia-January-2022-Re-Issue.xlsx,2022,Table 3,Total motor vehicles,2022,AUS,11.03
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2021,NSW,9.77
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2021,VIC,10.3
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2021,QLD,10.78
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2021,SA,12.14
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2021,WA,11.19
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2021,TAS,12.25
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2021,NT,9.98
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2021,ACT,9.51
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2021,AUS,10.5
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2022,NSW,10.03
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2022,VIC,10.57
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2022,QLD,10.99
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2022,SA,12.37
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2022,WA,11.41
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2022,TAS,12.43
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2022,NT,10.12
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2022,ACT,9.8
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2022,AUS,10.75
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2023,NSW,10.27
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2023,VIC,10.81
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2023,QLD,11.21
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2023,SA,12.64
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2023,WA,11.7
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2023,TAS,12.7
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Passenger vehicles,2023,NT,10.25
