source_workbook,release_year,table,vehicle_type,year,jurisdiction,vehicles
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light commercial vehicles,2022,VIC,842658.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light commercial vehicles,2022,WA,455138.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2023,ACT,39282.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2023,AUS,3926898.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2023,NSW,1063763.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2023,NT,50332.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2023,QLD,1031085.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2023,SA,264440.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2023,TAS,131222.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2023,VIC,870028.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2023,WA,476746.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2024,ACT,40064.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2024,AUS,4070893.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2024,NSW,1098116.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2024,NT,51495.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2024,QLD,1074419.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2024,SA,276079.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2024,TAS,134932.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2024,VIC,897112.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2024,WA,498676.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2025,ACT,40796.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2025,AUS,4195833.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2025,NSW,1120820.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2025,NT,52502.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2025,QLD,1113320.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2025,SA,284932.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2025,TAS,138066.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2025,VIC,925264.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light commercial vehicles,2025,WA,520133.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Light rigid trucks,2021,ACT,1555.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Light rigid trucks,2021,AUS,174470.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Light rigid trucks,2021,NSW,58915.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Light rigid trucks,2021,NT,1728.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Light rigid trucks,2021,QLD,39529.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Light rigid trucks,2021,SA,9401.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Light rigid trucks,2021,TAS,3974.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Light rigid trucks,2021,VIC,42770.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Light rigid trucks,2021,WA,16598.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light rigid trucks,2022,ACT,1668.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light rigid trucks,2022,AUS,185477.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light rigid trucks,2022,NSW,62388.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light rigid trucks,2022,NT,1744.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light rigid trucks,2022,QLD,42071.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light rigid trucks,2022,SA,10212.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light rigid trucks,2022,TAS,4248.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light rigid trucks,2022,VIC,45479.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Light rigid trucks,2022,WA,17667.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2023,ACT,1865.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2023,AUS,205452.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2023,NSW,67942.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2023,NT,1776.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2023,QLD,47840.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2023,SA,11533.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2023,TAS,4636.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2023,VIC,50240.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2023,WA,19620.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2024,ACT,2008.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2024,AUS,233532.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2024,NSW,75168.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2024,NT,2214.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2024,QLD,55703.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2024,SA,13547.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2024,TAS,5204.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2024,VIC,55732.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2024,WA,23956.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2025,ACT,2215.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2025,AUS,263292.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2025,NSW,82903.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2025,NT,2689.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2025,QLD,63589.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2025,SA,15474.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2025,TAS,5750.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2025,VIC,61713.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Light rigid trucks,2025,WA,28959.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Motorcycles,2021,ACT,13652.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Motorcycles,2021,AUS,916658.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Motorcycles,2021,NSW,272595.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Motorcycles,2021,NT,6112.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Motorcycles,2021,QLD,222940.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Motorcycles,2021,SA,60698.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Motorcycles,2021,TAS,20081.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Motorcycles,2021,VIC,196521.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Motorcycles,2021,WA,124059.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Motorcycles,2022,ACT,13765.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Motorcycles,2022,AUS,940456.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Motorcycles,2022,NSW,281575.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Motorcycles,2022,NT,5924.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Motorcycles,2022,QLD,228870.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Motorcycles,2022,SA,61872.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Motorcycles,2022,TAS,20496.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Motorcycles,2022,VIC,202501.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Motorcycles,2022,WA,125453.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2023,ACT,13988.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2023,AUS,961501.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2023,NSW,284951.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2023,NT,5743.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2023,QLD,233558.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2023,SA,61554.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2023,TAS,20905.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2023,VIC,213214.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2023,WA,127588.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2024,ACT,13785.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2024,AUS,973714.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2024,NSW,289640.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2024,NT,5565.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2024,QLD,237694.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2024,SA,60887.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2024,TAS,21162.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2024,VIC,215527.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2024,WA,129454.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2025,ACT,13991.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2025,AUS,982067.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2025,NSW,289375.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2025,NT,5319.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2025,QLD,239905.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2025,SA,62151.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2025,TAS,21370.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2025,VIC,218589.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Motorcycles,2025,WA,131367.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Non-freight-carrying vehicles,2021,ACT,166.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Non-freight-carrying vehicles,2021,AUS,35707.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Non-freight-carrying vehicles,2021,NSW,6649.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Non-freight-carrying vehicles,2021,NT,388.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Non-freight-carrying vehicles,2021,QLD,6313.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Non-freight-carrying vehicles,2021,SA,3622.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Non-freight-carrying vehicles,2021,TAS,998.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Non-freight-carrying vehicles,2021,VIC,10612.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Non-freight-carrying vehicles,2021,WA,6959.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Non-freight-carrying vehicles,2022,ACT,167.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Non-freight-carrying vehicles,2022,AUS,36459.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Non-freight-carrying vehicles,2022,NSW,6714.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Non-freight-carrying vehicles,2022,NT,391.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Non-freight-carrying vehicles,2022,QLD,6389.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Non-freight-carrying vehicles,2022,SA,3780.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Non-freight-carrying vehicles,2022,TAS,1033.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Non-freight-carrying vehicles,2022,VIC,10916.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Non-freight-carrying vehicles,2022,WA,7069.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2023,ACT,199.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2023,AUS,42026.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2023,NSW,7887.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2023,NT,479.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2023,QLD,8797.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2023,SA,3221.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2023,TAS,1180.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2023,VIC,12448.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2023,WA,7815.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2024,ACT,209.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2024,AUS,42831.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2024,NSW,7872.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2024,NT,481.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2024,QLD,9099.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2024,SA,3105.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2024,TAS,1174.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2024,VIC,12867.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2024,WA,8024.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2025,ACT,201.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2025,AUS,43677.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2025,NSW,8037.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2025,NT,498.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2025,QLD,9315.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2025,SA,3187.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2025,TAS,1216.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2025,VIC,13184.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Non-freight-carrying vehicles,2025,WA,8039.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Passenger vehicles,2021,ACT,262873.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Passenger vehicles,2021,AUS,14840964.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Passenger vehicles,2021,NSW,4442998.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Passenger vehicles,2021,NT,98072.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Passenger vehicles,2021,QLD,2979754.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Passenger vehicles,2021,SA,1123683.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Passenger vehicles,2021,TAS,338396.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Passenger vehicles,2021,VIC,3956393.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Passenger vehicles,2021,WA,1638795.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Passenger vehicles,2022,ACT,266841.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Passenger vehicles,2022,AUS,15050528.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Passenger vehicles,2022,NSW,4479340.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Passenger vehicles,2022,NT,98214.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Passenger vehicles,2022,QLD,3044416.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Passenger vehicles,2022,SA,1143377.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Passenger vehicles,2022,TAS,346638.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Passenger vehicles,2022,VIC,4000138.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Passenger vehicles,2022,WA,1671564.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2023,ACT,272235.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2023,AUS,15324315.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2023,NSW,4537058.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2023,NT,98539.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2023,QLD,3120378.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2023,SA,1164962.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2023,TAS,352474.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2023,VIC,4070526.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2023,WA,1708143.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2024,ACT,277875.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2024,AUS,15698911.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2024,NSW,4627493.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2024,NT,99429.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2024,QLD,3214597.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2024,SA,1193574.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2024,TAS,356455.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2024,VIC,4161738.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2024,WA,1767750.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2025,ACT,283211.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2025,AUS,16080036.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2025,NSW,4704732.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2025,NT,100419.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2025,QLD,3297335.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2025,SA,1217995.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2025,TAS,360716.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2025,VIC,4288036.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Passenger vehicles,2025,WA,1827592.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Total motor vehicles,2021,ACT,318350.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Total motor vehicles,2021,AUS,20257739.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Total motor vehicles,2021,NSW,5954397.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Total motor vehicles,2021,NT,163527.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Total motor vehicles,2021,QLD,4343283.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Total motor vehicles,2021,SA,1485351.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Total motor vehicles,2021,TAS,505582.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Total motor vehicles,2021,VIC,5174984.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 1,Total motor vehicles,2021,WA,2312265.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Total motor vehicles,2022,ACT,324177.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Total motor vehicles,2022,AUS,20676596.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Total motor vehicles,2022,NSW,6048288.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Total motor vehicles,2022,NT,164540.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Total motor vehicles,2022,QLD,4462027.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Total motor vehicles,2022,SA,1519767.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Total motor vehicles,2022,TAS,520433.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Total motor vehicles,2022,VIC,5268134.0
bitre-road-vehicles-australia--january2024.xlsx,2024,Table 1,Total motor vehicles,2022,WA,2369230.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2023,ACT,331438.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2023,AUS,21161184.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2023,NSW,6155747.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2023,NT,166059.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2023,QLD,4598626.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2023,SA,1552356.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2023,TAS,532237.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2023,VIC,5387321.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2023,WA,2437400.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2024,ACT,337878.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2024,AUS,21740045.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2024,NSW,6296646.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2024,NT,168680.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2024,QLD,4754324.0
